candidate_id,lon,lat,depth_mllw,town,approval_probability,town_logit_prior,access_score,d_access_m,homes_500m,homes_1000m,mean_land_value,distance_to_shore,dist_lease_cluster,log_mean_land_value,log_distance_to_shore,log_dist_lease_cluster
57483,-68.77362302926308,44.21953362913856,1.16496,Deer Isle,0.14598526535446793,-2.608210480151823,0.0011123166164023319,10201.9655950504,0,0,0.0,85.57401858121635,2686.604364078291,0.0,4.460999754171288,7.896405504827341
58992,-68.61077377663385,44.23485035119232,0.80276,Deer Isle,0.14553685131425637,-2.608210480151823,0.00250307741914167,8985.351504706228,17,51,41500.0,110.78439477253917,3568.6789063238007,10.633472802314019,4.716571969337601,8.180230928522423
80142,-68.16245692144214,44.500279546580934,0.21255,Sullivan,0.145428418231065,-2.343855998596349,0.005296766428403089,7860.9881286960945,21,101,139508.91089108912,134.4617722780533,1916.07610129515,11.845890923534181,4.908689477106259,7.558556440377231
63462,-68.93002358965917,44.2940120948574,0.52266,Brooksville,0.14541411730869536,-1.7841493582119166,0.33195828394330185,1654.1189531003333,0,0,0.0,8.939261171072909,2941.7823612606726,0.0,2.296492689040051,7.987110794177387
75784,-67.9118786799433,44.44640131815262,0.9324,Steuben,0.14533627432174015,-1.9239018133688672,0.21289792141866148,2320.4137054677753,0,1,301100.0,112.78583503858034,1808.4188378175536,12.615201035620073,4.734318041524688,7.500760988622642
59492,-68.20063525854093,44.23721816265766,2.37496,Cranberry Isles,0.14517036729309862,-1.4569248793171474,0.0017556143473872277,9517.404641742209,0,0,0.0,26.484940842725905,4336.537349515341,0.0,3.3136382489626963,8.375062035057313
51770,-68.38617684900971,44.15733722700967,1.2466,Swans Island,0.14447199729806878,-1.819666252467264,0.07183435362369914,3950.0886819437037,13,21,131241.7142857143,14.950697057002143,3187.96509622111,11.78480366870904,2.7695025309092847,8.067451721895631
67090,-68.41247935493645,44.342039102714566,0.58455,Mount Desert,0.14340401700658642,-2.160246185531748,0.8021279714729865,330.73067762575107,16,43,1006658.1395348837,51.027764369044455,934.6992402850891,13.822147623371759,3.9517775062653615,6.841294100360077
74161,-68.38016896632784,44.43189719553682,0.91502,Trenton,0.14301498568384757,-2.298169227125803,0.0109490418923566,6771.754987444139,23,97,101140.206185567,41.66997333562858,432.5949532610744,11.524272900463266,3.7534954723023284,6.072110810899662
36335,-69.42604157736017,43.982625749635794,2.28069,Bremen,0.14261176217692548,-1.6438125964936672,0.04144263410948479,4775.167677949458,6,64,191778.125,34.68222377273835,1064.68030604987,12.16409959817771,3.574652631238781,6.971368659230568
57943,-68.62649755451991,44.22364891660132,0.47455,Deer Isle,0.14219204460743098,-2.608210480151823,0.0043155581499238725,8168.292917593061,5,24,41500.0,140.7942587215854,2371.0422368584423,10.633472802314019,4.954377124714065,7.771506566391817
53936,-68.57045360812279,44.18293761657596,1.33217,Deer Isle,0.14219204460743098,-2.608210480151823,0.005177330408674615,7895.198581016587,4,13,41500.0,122.40971958999533,2456.1624840762247,10.633472802314019,4.815509873280316,7.80676250141977
55706,-68.57345150900805,44.200955246651766,0.41826,Deer Isle,0.14211940418305158,-2.608210480151823,0.0030377091454418387,8694.977427329071,34,91,41500.0,3.4222754287816306,491.4995841075595,10.633472802314019,1.4866543665158303,6.199493616160131
83551,-68.27819180400171,44.55058428593987,0.56823,Franklin,0.1420149803901508,-2.2236050040163233,0.00455840745121224,8086.172939415969,0,2,14450.0,192.64323181318704,1590.6146755307084,9.57851889529833,5.266017454733848,7.372504299125185
83270,-68.27195349073601,44.54604337417953,0.03305,Franklin,0.1419594844320076,-2.2236050040163233,0.00357840316041022,8449.25793398273,0,4,12925.0,186.76208028292893,981.4790716807175,9.46699606582284,5.235175630960135,6.890079042428217
49335,-68.93334036796469,44.13195697138737,0.19119,Rockport,0.1417405823844161,-1.5204042900637027,0.03629951840272016,4973.926207413055,0,0,0.0,18.464128415124836,6642.911321025699,0.0,2.9685732030306062,8.801456123417395
93461,-67.03434564437208,44.94105009661741,5.77894,Eastport,0.1404931650979854,-2.142156513810328,0.4975956089008088,1046.9513432285346,23,60,73278.33333333333,19.65270757849156,2124.590638210376,11.202033901781157,3.027846428414377,7.661804990131414
53758,-68.47038673976529,44.180266731141444,2.11929,Swans Island,0.1404350730485462,-1.819666252467264,0.07696941857344897,3846.520646102556,1,8,488612.5,49.881324561609304,3971.315159487515,13.099327067387236,3.92949595174351,8.287104367306293
78783,-67.89239287434438,44.47997428672394,1.65025,Steuben,0.13962595850515663,-1.9239018133688672,0.11509590441565763,3242.984320084018,11,56,83375.0,78.42673085848237,1917.966679832005,11.331115777148996,4.374834972281773,7.559542132559408
37526,-69.0582116066063,43.99465959376577,0.56858,Rockland,0.1395470891262815,-2.410109274143735,0.004068555871938253,8256.7007476675,0,0,0.0,257.1617104666088,1964.0092509361814,0.0,5.553586173328392,7.583252232147843
2156,-70.65788109472216,43.097998711902996,0.75616,South Berwick,0.13950312464443426,-1.7338567654528303,0.06674669847351888,4060.2756659938427,0,0,0.0,87.88002933073804,4342.749894359744,0.0,4.4872874753351235,8.376493284993042
75991,-67.93068549964084,44.4488296460093,0.00232,Steuben,0.13949900508780055,-1.9239018133688672,0.08159481673447899,3758.9843091605685,20,51,136160.78431372548,51.14300689910547,2642.4553959930045,11.821599048258099,3.953990076560693,7.879842202445581
38592,-69.39501858694301,44.00524598901783,0.95786,Bremen,0.13918405736058084,-1.6438125964936672,0.11838864057622911,3200.6737533210267,9,59,168377.9661016949,10.345544233241833,2619.9470873540313,12.033972468604926,2.42882508827927,7.871291015158555
57914,-68.82368575401733,44.22412344380591,3.29822,Deer Isle,0.13907689803006576,-2.608210480151823,0.0004916457382433688,11426.628217573661,0,0,0.0,29.444885690799143,1429.2857371705204,0.0,3.415918022440224,7.265629519496516
78968,-67.89235029436689,44.48222455256239,0.89983,Steuben,0.13855982778117903,-1.9239018133688672,0.09782906372645093,3486.800356458089,9,56,86346.42857142857,67.56777737104642,1884.7610088424592,11.366134303993357,4.227822706756729,7.542086736628649
78598,-67.88929249377267,44.47769349603804,0.48069,Steuben,0.13853284558815873,-1.9239018133688672,0.1400889278359011,2948.2167887975315,15,48,89208.33333333333,145.7457198289716,1978.0164652934072,11.398740946876131,4.988701291870399,7.590355265574729
75166,-67.92770874199398,44.43979896248668,0.84118,Steuben,0.1383657466229242,-1.9239018133688672,0.08248760949774339,3742.660777240463,6,20,136570.0,132.68130839720465,3176.2939109791155,11.824599904897987,4.895458671770694,8.063785142102311
67843,-68.42491384335229,44.353356069241826,1.13747,Mount Desert,0.13824622101114625,-2.160246185531748,0.4146136997451933,1320.61205436484,0,0,0.0,13.363653904033066,730.3222616269104,0.0,2.66470098139471,6.594854212982611
